"","ESTRATO","FACTOR_EXPANSION","FOLIO","REGION","TRAMO","TAMANO","Trigo_harinero_mca","Trigo_candeal_mca","Cebada_cervecera_mca","Cebada_forrajera_mca","Avena_mca","Maíz_consumo_mca","Maíz_semilla_mca","Arroz_mca","Triticale_mca","Otros_cereales_mca"
"2137","7-2-4",4.86425339366516,713551,7,2,4,4.4,0,0,0,0,5.5,0,3.7,0,0
"2138","7-2-4",4.86425339366516,713627,7,2,4,0,0,0,0,0,0,0,5,0,0
"2139","7-2-4",4.86425339366516,713636,7,2,4,3,0,0,0,0,0,0,12,0,0
"2140","7-2-4",4.86425339366516,713658,7,2,4,0,0,0,0,0,0,0,17,0,0
"2141","7-2-4",4.86425339366516,713666,7,2,4,0,0,0,0,0,0,0,3.5,0,0
"2142","7-2-4",4.86425339366516,713668,7,2,4,0,0,0,0,0,0,0,20,0,0
"2143","7-2-4",4.86425339366516,713683,7,2,4,0,0,0,0,0,0,0,30,0,0
"2144","7-2-4",4.86425339366516,713703,7,2,4,5,0,0,0,0,8,0,6,0,0
"2145","7-2-4",4.86425339366516,713731,7,2,4,0,0,0,0,0,1.5,0,7,0,0
"2146","7-2-4",4.86425339366516,714101,7,2,4,0,0,0,0,0,0,0,0,0,0
"2147","7-2-4",4.86425339366516,714102,7,2,4,5,0,0,0,0,0,0,20,0,0
"2148","7-2-4",4.86425339366516,714135,7,2,4,0,0,0,0,0,12,0,0,0,0
"2149","7-2-4",4.86425339366516,714157,7,2,4,22,0,0,0,0,0,0,40,0,0
"2150","7-2-4",4.86425339366516,714161,7,2,4,0,0,0,0,0,0,0,20,0,0
"2151","7-2-4",4.86425339366516,714193,7,2,4,3,0,0,0,0,0,0,15,0,0
"2152","7-2-4",4.86425339366516,714604,7,2,4,1.5,0,0,0,1.5,0,0,14,0,0
"2153","7-2-4",4.86425339366516,714641,7,2,4,0,0,0,0,0,0,0,20,0,0
"2154","7-2-4",4.86425339366516,714781,7,2,4,2,0,0,0,2,0,0,0,0,0
"2155","7-2-4",4.86425339366516,714804,7,2,4,0,0,0,0,0,0,0,0,0,0
"2156","7-2-4",4.86425339366516,714941,7,2,4,0,0,0,0,0,0,0,0,0,0
"2157","7-2-4",4.86425339366516,715103,7,2,4,0,0,0,0,0,0,0,0,0,0
"2158","7-2-4",4.86425339366516,715488,7,2,4,0,5,0,0,0,0,0,0,0,0
"2159","7-2-4",4.86425339366516,715497,7,2,4,0,8,0,0,0,5,0,0,0,0
"2160","7-2-4",4.86425339366516,715695,7,2,4,0,0,0,0,0,0,0,11,0,0
"2161","7-2-4",4.86425339366516,715924,7,2,4,0,38,0,0,0,0,0,40,0,0
"2162","7-2-4",4.86425339366516,715972,7,2,4,0,40,0,0,20,0,0,0,0,0
"2163","7-2-4",4.86425339366516,721674,7,2,4,0,0,0,0,0,3,0,0,0,0
"2164","7-2-4",4.86425339366516,721962,7,2,4,0,0,0,0,0,0,0,0,0,0
"2165","7-2-4",4.86425339366516,722005,7,2,4,0,0,0,0,0,0,0,0,0,0
"2166","7-2-4",4.86425339366516,722170,7,2,4,5,0,0,0,0,0,0,0,0,0
"2167","7-2-4",4.86425339366516,722177,7,2,4,7.1,0,0,0,0,0,0,0,0,0
"2168","7-2-4",4.86425339366516,722237,7,2,4,4,0,0,0,0,5.5,0,0,0,0
"2169","7-2-4",4.86425339366516,722273,7,2,4,0,0,0,0,0,0,0,0,0,0
"2170","7-2-4",4.86425339366516,723713,7,2,4,0,0,0,0,0,0.5,0,0,0,0
"2171","7-2-4",4.86425339366516,724204,7,2,4,0,0,0,0,0,1,0,0,0,0
"2172","7-2-4",4.86425339366516,725369,7,2,4,0,0,0,0,0,10,0,0,0,0
"2173","7-2-4",4.86425339366516,725371,7,2,4,0,0,0,0,0,0,0,0,0,0
"2174","7-2-4",4.86425339366516,726511,7,2,4,25,0,0,0,0,0,0,0,0,0
"2175","7-2-4",4.86425339366516,726802,7,2,4,0,0,0,0,0,0,15,0,0,0
"2176","7-2-4",4.86425339366516,727574,7,2,4,0,0,0,0,0,0,0,0,0,0
"2177","7-2-4",4.86425339366516,727640,7,2,4,0,0,0,0,0,0,8,0,0,0
"2178","7-2-4",4.86425339366516,727703,7,2,4,0,0,0,0,0,0,0,0,0,0
"2179","7-2-4",4.86425339366516,727707,7,2,4,0,0,0,0,0,0,0,0,0,0
"2180","7-2-4",4.86425339366516,728252,7,2,4,0,0,0,0,0,0,0,0,0,0
"2181","7-2-4",4.86425339366516,728399,7,2,4,0,0,0,0,0,0,0,0,0,0
"2182","7-2-4",4.86425339366516,728453,7,2,4,0,0,0,0,0,0,0,0,0,0
"2183","7-2-4",4.86425339366516,728461,7,2,4,0,0,0,0,0,0,0,0,0,0
"2184","7-2-4",4.86425339366516,729380,7,2,4,0,0,0,0,0,0,0,0,0,0
"2185","7-2-4",4.86425339366516,730143,7,2,4,4.5,0,0,0,0,0,0,0,0,0
"2186","7-2-4",4.86425339366516,730166,7,2,4,0,0,0,0,0,5,0,0,0,0
"2187","7-2-4",4.86425339366516,731006,7,2,4,0,0,0,0,0,0,0,0,0,0
"2188","7-2-4",4.86425339366516,731032,7,2,4,0,0,0,0,0,30,0,0,0,0
"2189","7-2-4",4.86425339366516,731728,7,2,4,0,0,0,0,0,0,0,0,0,0
"2190","7-2-4",4.86425339366516,732205,7,2,4,0,0,0,0,0,0,15,0,0,0
"2191","7-2-4",4.86425339366516,732211,7,2,4,4,0,0,0,0,6,5,0,0,0
"2192","7-2-4",4.86425339366516,732321,7,2,4,20,0,0,0,0,0,0,0,0,0
"2193","7-2-4",4.86425339366516,733313,7,2,4,0,0,0,0,0,2,0,0,0,0
"2194","7-2-4",4.86425339366516,733511,7,2,4,0,0,0,0,0,0,0,0,0,0
"2195","7-2-4",4.86425339366516,734029,7,2,4,0,0,0,0,0,0,0,0,0,0
"2196","7-2-4",4.86425339366516,734871,7,2,4,0,0,0,0,0,1,0,0,0,0
"2197","7-2-4",4.86425339366516,737503,7,2,4,0,0,0,0,0,16,0,0,0,0
"2198","7-2-4",4.86425339366516,737585,7,2,4,0,0,0,0,0,0,0,0,0,0
"2199","7-2-4",4.86425339366516,737739,7,2,4,5,0,0,0,0,0,0,0,0,0
"2200","7-2-4",4.86425339366516,737809,7,2,4,0,0,0,0,0,0,0,0,0,0
"2201","7-2-4",4.86425339366516,738044,7,2,4,0,0,0,0,0,0,0,0,0,0
"2202","7-2-4",4.86425339366516,738120,7,2,4,0,0,0,0,0,35,0,0,0,0
"2203","7-2-4",4.86425339366516,738150,7,2,4,0,0,0,0,0,0,0,0,0,0
"2204","7-2-4",4.86425339366516,738151,7,2,4,7,0,0,0,0,4,0,0,0,0
"2205","7-2-4",4.86425339366516,738153,7,2,4,0,0,0,0,0,0,0,0,0,0
"2206","7-2-4",4.86425339366516,738156,7,2,4,5,0,0,0,0,0,0,0,0,0
"2207","7-2-4",4.86425339366516,738527,7,2,4,0,0,0,0,0,24,0,0,0,0
"2208","7-2-4",4.86425339366516,738544,7,2,4,7,0,0,0,0,21,0,0,0,0
"2209","7-2-4",4.86425339366516,738667,7,2,4,0,20,0,0,0,15,0,0,0,0
"2210","7-2-4",4.86425339366516,738883,7,2,4,2,0,0,0,2,0,0,0,0,0
"2211","7-2-4",4.86425339366516,738901,7,2,4,0,8,0,0,0,0,7,0,0,0
"2212","7-2-4",4.86425339366516,738902,7,2,4,0,0,0,0,0,0,7.5,0,0,0
"2213","7-2-4",4.86425339366516,738924,7,2,4,2,0,0,0,0,0,0,0,0,0
"2214","7-2-4",4.86425339366516,738929,7,2,4,0,0,0,0,0,10,0,0,0,0
"2215","7-2-4",4.86425339366516,738964,7,2,4,0,0,0,0,0,0,0,0,0,0
"2216","7-2-4",4.86425339366516,739172,7,2,4,0,0,0,0,0,0,0,0,0,0
"2217","7-2-4",4.86425339366516,739312,7,2,4,0,4,0,0,0,0,0,0,0,0
"2218","7-2-4",4.86425339366516,740658,7,2,4,0,0,0,0,0,10,0,0,0,0
"2219","7-2-4",4.86425339366516,740847,7,2,4,0,0,0,0,0,5,0,0,0,0
"2220","7-2-4",4.86425339366516,740913,7,2,4,0,0,0,0,2,0,0,0,0,0
"2221","7-2-4",4.86425339366516,740975,7,2,4,0,0,0,0,0,0,29,0,0,0
"2222","7-2-4",4.86425339366516,742125,7,2,4,0,0,0,0,0,0,0,0,0,0
"2223","7-2-4",4.86425339366516,742268,7,2,4,0,0,0,0,12,0,0,0,0,0
"2224","7-2-4",4.86425339366516,742338,7,2,4,0,0,0,0,0,15.5,0,0,0,0
"2225","7-2-4",4.86425339366516,742496,7,2,4,0,0,0,0,0,28,0,0,0,0
"2226","7-2-4",4.86425339366516,742963,7,2,4,0,0,0,0,0,0,0,0,0,0
"2227","7-2-4",4.86425339366516,743650,7,2,4,4,0,0,0,0,0,3,0,0,0
"2228","7-2-4",4.86425339366516,743698,7,2,4,10,0,0,0,0,6,0,0,0,0
"2229","7-2-4",4.86425339366516,743702,7,2,4,0,0,0,0,0,7,0,0,0,0
"2230","7-2-4",4.86425339366516,743823,7,2,4,0,0,0,0,0,2,0,0,0,0
"2231","7-2-4",4.86425339366516,744105,7,2,4,0,0,0,0,0,15,0,0,0,0
"2232","7-2-4",4.86425339366516,744170,7,2,4,0,0,0,0,0,1,0,0,0,0
"2233","7-2-4",4.86425339366516,744193,7,2,4,0,0,0,0,0,0,0,0,0,0
"2234","7-2-4",4.86425339366516,744291,7,2,4,6,0,0,0,0,8,0,0,0,0
"2235","7-2-4",4.86425339366516,744312,7,2,4,8,0,0,0,0,12,0,0,0,0
"2236","7-2-4",4.86425339366516,744375,7,2,4,0,0,0,0,0,0,0,0,0,0
"2237","7-2-4",4.86425339366516,744472,7,2,4,10,0,0,0,0,20,0,0,0,0
"2238","7-2-4",4.86425339366516,744623,7,2,4,0,0,0,0,0,0,0,15,0,0
"2239","7-2-4",4.86425339366516,744659,7,2,4,0,0,0,0,0,0,0,12,0,0
"2240","7-2-4",4.86425339366516,744680,7,2,4,2,0,0,0,0,0,0,10,0,0
"2241","7-2-4",4.86425339366516,744704,7,2,4,0,0,0,0,0,0,0,5,0,0
"2242","7-2-4",4.86425339366516,744870,7,2,4,0,0,0,0,0,0,0,40,0,0
"2243","7-2-4",4.86425339366516,744894,7,2,4,0,0,0,0,0,0,0,10,0,0
"2244","7-2-4",4.86425339366516,744930,7,2,4,0,0,0,0,0,0,0,12,0,0
"2245","7-2-4",4.86425339366516,744932,7,2,4,0,0,0,0,0,0,0,3,0,0
"2246","7-2-4",4.86425339366516,745062,7,2,4,0,0,0,0,0,0,0,10,0,0
"2247","7-2-4",4.86425339366516,745108,7,2,4,0,0,0,0,0,0,0,2,0,0
"2248","7-2-4",4.86425339366516,745116,7,2,4,0,0,0,0,0,0,0,30,0,0
"2249","7-2-4",4.86425339366516,745154,7,2,4,0,0,0,0,0,0,0,8,0,0
"2250","7-2-4",4.86425339366516,745160,7,2,4,0,0,0,0,0,0,0,20,0,0
"2251","7-2-4",4.86425339366516,745166,7,2,4,0,0,0,0,0,0,0,6,0,0
"2252","7-2-4",4.86425339366516,745405,7,2,4,0,0,0,0,0,0,0,15,0,0
"2253","7-2-4",4.86425339366516,745425,7,2,4,0,0,0,0,0,0,0,31.3,0,0
"2254","7-2-4",4.86425339366516,745492,7,2,4,0,0,0,0,0,0,0,42,0,0
"2255","7-2-4",4.86425339366516,745566,7,2,4,0,0,0,0,0,0,0,36.9,0,0
"2256","7-2-4",4.86425339366516,745597,7,2,4,0,0,0,0,0,0,0,20,0,0
"2257","7-2-4",4.86425339366516,746227,7,2,4,0,0,0,0,0,0,0,0,0,0
"2258","7-2-4",4.86425339366516,748338,7,2,4,8,0,0,0,0,0,0.5,0,0,0
"2259","7-2-4",4.86425339366516,748763,7,2,4,25,0,0,0,0,40,0,0,0,0
"2260","7-2-4",4.86425339366516,749119,7,2,4,0.5,0,0,0,0,0,0,27,0,0
"2261","7-2-4",4.86425339366516,749121,7,2,4,0,0,0,0,0,1,0,8,0,0
"2262","7-2-4",4.86425339366516,750596,7,2,4,0,0,0,0,6,0,0,0,0,0
"2263","7-2-4",4.86425339366516,750603,7,2,4,0,0,0,0,0,0,0,0,0,0
"2264","7-2-4",4.86425339366516,750974,7,2,4,0,0,0,0,0,0,0,1,0,0
"2265","7-2-4",4.86425339366516,751137,7,2,4,0,0,0,0,0,0.5,0,0,0,0
"2266","7-2-4",4.86425339366516,751173,7,2,4,0,30,0,0,0,10,0,0,0,0
"2267","7-2-4",4.86425339366516,751490,7,2,4,0,0,0,0,0,6,0,0,0,0
"2268","7-2-4",4.86425339366516,751496,7,2,4,0,0,0,0,0,5,0,0,0,0
"2269","7-2-4",4.86425339366516,751641,7,2,4,0,0,0,0,0,10,0,0,0,0
"2270","7-2-4",4.86425339366516,752204,7,2,4,0,0,0,0,0,0,0,0,0,0
"2271","7-2-4",4.86425339366516,752274,7,2,4,0,0,0,0,0,0,0,0,0,0
"2272","7-2-4",4.86425339366516,752305,7,2,4,0,0,0,0,0,8,0,0,0,0
"2273","7-2-4",4.86425339366516,753446,7,2,4,0,0,0,0,0,35,0,0,0,0
"2274","7-2-4",4.86425339366516,753495,7,2,4,5,0,0,0,0,0,0,0,0,0
"2275","7-2-4",4.86425339366516,753697,7,2,4,0,0,0,0,0,0,0,0,0,0
"2276","7-2-4",4.86425339366516,753832,7,2,4,0,0,0,0,0,0,0,0,0,0
"2277","7-2-4",4.86425339366516,753837,7,2,4,6,0,0,0,0,0,0,0,0,0
"2278","7-2-4",4.86425339366516,753889,7,2,4,3,0,0,0,0,7,0,0,0,0
"2279","7-2-4",4.86425339366516,753934,7,2,4,0,0,0,0,0,7,0,0,0,0
"2280","7-2-4",4.86425339366516,758952,7,2,4,5,0,0,0,5,3,0,0,0,0
"2281","7-2-4",4.86425339366516,759920,7,2,4,8,0,0,0,12,3,0,0,0,0
"2282","7-2-4",4.86425339366516,761486,7,2,4,10,0,0,0,0,0,0,0,0,0
"2283","7-2-5",1.63868613138686,700164,7,2,5,0,0,0,0,0,0,0,0,0,0
"2284","7-2-5",1.63868613138686,700913,7,2,5,0,16,0,0,0,30,0,0,0,0
"2285","7-2-5",1.63868613138686,701449,7,2,5,0,13,0,0,0,0,0,0,0,0
"2286","7-2-5",1.63868613138686,701494,7,2,5,0,0,0,0,0,0,2,0,0,0
"2287","7-2-5",1.63868613138686,701585,7,2,5,0,0,0,0,0,0,13,0,0,0
"2288","7-2-5",1.63868613138686,702761,7,2,5,0,0,0,0,0,0,0,0,0,0
"2289","7-2-5",1.63868613138686,702972,7,2,5,0,0,0,0,0,0,40,0,0,0
"2290","7-2-5",1.63868613138686,702987,7,2,5,0,0,0,0,0,8.8,0,0,0,0
"2291","7-2-5",1.63868613138686,703464,7,2,5,0,0,0,0,0,12,0,0,0,0
"2292","7-2-5",1.63868613138686,704168,7,2,5,0,0,0,0,0,8,0,0,0,0
"2293","7-2-5",1.63868613138686,704333,7,2,5,0,0,0,0,0,0,7,0,0,0
"2294","7-2-5",1.63868613138686,704594,7,2,5,0,0,0,0,0,8,0,0,0,0
"2295","7-2-5",1.63868613138686,704708,7,2,5,0,0,0,0,0,0,12,0,0,0
"2296","7-2-5",1.63868613138686,704919,7,2,5,0,0,0,0,0,0,0,0,0,0
"2297","7-2-5",1.63868613138686,705031,7,2,5,0,0,0,0,0,0,5,0,0,0
"2298","7-2-5",1.63868613138686,705128,7,2,5,0,0,0,0,0,0,13,0,0,0
"2299","7-2-5",1.63868613138686,705399,7,2,5,10,0,0,0,0,0,12,0,0,0
"2300","7-2-5",1.63868613138686,705660,7,2,5,0,0,0,0,0,24,0,0,0,0
"2301","7-2-5",1.63868613138686,706195,7,2,5,0,0,0,0,0,0,40,0,0,0
"2302","7-2-5",1.63868613138686,706293,7,2,5,0,0,0,0,0,0,0,0,0,0
"2303","7-2-5",1.63868613138686,706396,7,2,5,0,0,0,0,0,0,30,0,0,0
"2304","7-2-5",1.63868613138686,706427,7,2,5,20,0,0,0,0,20,0,0,0,0
"2305","7-2-5",1.63868613138686,707194,7,2,5,0,0,0,0,0,20,0,0,0,0
"2306","7-2-5",1.63868613138686,707198,7,2,5,0,0,0,0,0,21,0,0,0,0
"2307","7-2-5",1.63868613138686,707266,7,2,5,0,0,0,0,0,0,0,0,0,0
"2308","7-2-5",1.63868613138686,708186,7,2,5,20,0,0,0,0,0,0,0,0,0
"2309","7-2-5",1.63868613138686,709923,7,2,5,9,0,0,0,0,6.5,0,0,0,0
"2310","7-2-5",1.63868613138686,710001,7,2,5,0,0,0,0,0,24,0,0,0,0
"2311","7-2-5",1.63868613138686,710134,7,2,5,0,0,0,0,0,10,0,27,0,0
"2312","7-2-5",1.63868613138686,710205,7,2,5,3,0,0,0,0,0,0,0,0,0
"2313","7-2-5",1.63868613138686,710218,7,2,5,0,0,0,0,0,10,0,0,0,0
"2314","7-2-5",1.63868613138686,710219,7,2,5,6,0,0,0,0,30,0,0,0,0
"2315","7-2-5",1.63868613138686,710237,7,2,5,0,0,0,0,0,34,0,0,0,0
"2316","7-2-5",1.63868613138686,710333,7,2,5,0,0,0,0,0,22,0,0,0,0
"2317","7-2-5",1.63868613138686,710335,7,2,5,2,0,0,0,0,5,0,15,0,0
"2318","7-2-5",1.63868613138686,710490,7,2,5,32,0,0,0,0,0,0,0,0,0
"2319","7-2-5",1.63868613138686,710951,7,2,5,5,0,0,0,0,0,0,22,0,0
"2320","7-2-5",1.63868613138686,711000,7,2,5,0,0,0,0,0,5,0,15,0,0
"2321","7-2-5",1.63868613138686,711073,7,2,5,0,0,0,0,0,30,0,0,0,0
"2322","7-2-5",1.63868613138686,711079,7,2,5,22,0,0,0,0,0,0,0,0,0
"2323","7-2-5",1.63868613138686,711081,7,2,5,0,0,0,0,0,40,0,0,0,0
"2324","7-2-5",1.63868613138686,711563,7,2,5,0,0,0,0,0,30,0,0,0,0
"2325","7-2-5",1.63868613138686,711579,7,2,5,5,0,0,0,0,30,0,0,0,0
"2326","7-2-5",1.63868613138686,711622,7,2,5,0,0,0,0,0,20,0,0,0,0
"2327","7-2-5",1.63868613138686,711788,7,2,5,0,0,0,0,0,20,0,0,0,0
"2328","7-2-5",1.63868613138686,712001,7,2,5,15,15,0,0,0,9,0,0,0,0
"2329","7-2-5",1.63868613138686,712101,7,2,5,10,0,0,0,5,0,0,0,0,0
"2330","7-2-5",1.63868613138686,712110,7,2,5,20,0,0,0,0,0,0,0,0,0
"2331","7-2-5",1.63868613138686,712114,7,2,5,30,0,0,0,0,0,0,0,0,0
"2332","7-2-5",1.63868613138686,712118,7,2,5,35,0,0,0,0,0,0,0,0,0
"2333","7-2-5",1.63868613138686,712338,7,2,5,3,14,0,0,0,0,0,0,0,0
"2334","7-2-5",1.63868613138686,712345,7,2,5,0,0,0,0,0,0,0,0,0,0
"2335","7-2-5",1.63868613138686,712369,7,2,5,12,0,0,0,0,0,0,0,0,0
"2336","7-2-5",1.63868613138686,712377,7,2,5,0,30,0,0,4,0,0,0,0,0
"2337","7-2-5",1.63868613138686,712588,7,2,5,0,0,0,0,0,0,0,130,0,0
"2338","7-2-5",1.63868613138686,712615,7,2,5,0,0,0,0,0,0,0,28,0,0
"2339","7-2-5",1.63868613138686,712664,7,2,5,0,0,0,0,0,25,0,0,0,0
"2340","7-2-5",1.63868613138686,712673,7,2,5,12,0,0,0,0,0,0,30,0,0
"2341","7-2-5",1.63868613138686,712678,7,2,5,8,0,0,0,2,0,0,35,0,0
"2342","7-2-5",1.63868613138686,712679,7,2,5,0,0,0,0,0,0,0,25,0,0
"2343","7-2-5",1.63868613138686,712696,7,2,5,4,0,0,0,4,0,0,15,0,0
"2344","7-2-5",1.63868613138686,712700,7,2,5,0,0,0,0,0,0,0,27,0,0
"2345","7-2-5",1.63868613138686,712780,7,2,5,3,0,0,0,0,0,0,12,0,0
"2346","7-2-5",1.63868613138686,712797,7,2,5,0,0,0,0,0,0,0,50,0,0
"2347","7-2-5",1.63868613138686,712844,7,2,5,3,0,0,0,0,0,0,6,0,0
"2348","7-2-5",1.63868613138686,712874,7,2,5,0,0,0,0,0,0,0,22,0,0
"2349","7-2-5",1.63868613138686,712875,7,2,5,2,0,0,0,0,0,0,15,0,0
"2350","7-2-5",1.63868613138686,712876,7,2,5,0,0,0,0,0,0,0,25,0,0
"2351","7-2-5",1.63868613138686,712880,7,2,5,0,0,0,0,3,0,0,30,0,0
"2352","7-2-5",1.63868613138686,712882,7,2,5,0,0,0,0,0,0,0,25,0,0
"2353","7-2-5",1.63868613138686,712891,7,2,5,0,0,0,0,0,0,0,0,0,0
"2354","7-2-5",1.63868613138686,712898,7,2,5,0,0,0,0,0,0,0,15,0,0
"2355","7-2-5",1.63868613138686,712915,7,2,5,12,0,0,0,0,0,0,0,0,0
"2356","7-2-5",1.63868613138686,712923,7,2,5,15,0,0,0,0,17,0,0,0,0
"2357","7-2-5",1.63868613138686,712929,7,2,5,9,0,0,0,0,0,0,0,0,0
"2358","7-2-5",1.63868613138686,712952,7,2,5,2,0,0,0,0,0,0,6,0,0
"2359","7-2-5",1.63868613138686,712963,7,2,5,0,0,0,0,4,0,0,0,0,0
"2360","7-2-5",1.63868613138686,713018,7,2,5,20,0,0,0,0,5.5,0,0,0,0
"2361","7-2-5",1.63868613138686,713029,7,2,5,55,0,0,0,0,60,0,0,0,0
"2362","7-2-5",1.63868613138686,713032,7,2,5,0,0,0,0,0,0,0,30,0,0
"2363","7-2-5",1.63868613138686,713217,7,2,5,8.5,0,0,0,0,1.5,0,0,0,0
"2364","7-2-5",1.63868613138686,713465,7,2,5,8,0,0,0,0,0,0,0,0,0
"2365","7-2-5",1.63868613138686,713508,7,2,5,0,0,0,0,0,23,0,4,0,0
"2366","7-2-5",1.63868613138686,713517,7,2,5,0,0,0,0,0,0,2.5,10,0,0
"2367","7-2-5",1.63868613138686,713578,7,2,5,0,0,0,0,0,16,0,0,0,0
"2368","7-2-5",1.63868613138686,713579,7,2,5,0,0,0,0,0,12,0,22,0,0
"2369","7-2-5",1.63868613138686,713581,7,2,5,0,0,0,0,0,0,0,23,0,0
"2370","7-2-5",1.63868613138686,713620,7,2,5,0,0,0,0,0,0,0,50,0,0
"2371","7-2-5",1.63868613138686,713626,7,2,5,0,0,0,0,0,24,0,30,0,0
"2372","7-2-5",1.63868613138686,713634,7,2,5,0,0,0,0,0,0,0,0,0,0
"2373","7-2-5",1.63868613138686,713684,7,2,5,0,0,0,0,0,0,0,28.5,0,0
"2374","7-2-5",1.63868613138686,713794,7,2,5,23,0,0,0,0,19,0,0,0,0
"2375","7-2-5",1.63868613138686,713849,7,2,5,0,0,0,0,0,0,0,27.3,0,0
"2376","7-2-5",1.63868613138686,713851,7,2,5,0,0,0,0,0,28,0,0,0,0
"2377","7-2-5",1.63868613138686,713988,7,2,5,0,0,0,0,150,0,0,0,0,0
"2378","7-2-5",1.63868613138686,714111,7,2,5,0,0,0,0,0,0,0,20,0,0
"2379","7-2-5",1.63868613138686,714130,7,2,5,0,0,0,0,0,0,0,30,0,0
"2380","7-2-5",1.63868613138686,714139,7,2,5,2,0,0,0,1,0,0,35,0,0
"2381","7-2-5",1.63868613138686,714152,7,2,5,7,0,0,0,0,0,0,20,0,0
"2382","7-2-5",1.63868613138686,714389,7,2,5,0,0,0,0,23,0,0,0,0,0
"2383","7-2-5",1.63868613138686,714670,7,2,5,0,0,0,0,0,0,0,20,0,0
"2384","7-2-5",1.63868613138686,714780,7,2,5,40,0,0,0,0,0,0,0,0,0
"2385","7-2-5",1.63868613138686,715098,7,2,5,0,0,0,0,0,55,0,0,0,0
"2386","7-2-5",1.63868613138686,715506,7,2,5,0,20,0,0,0,0,0,0,0,0
"2387","7-2-5",1.63868613138686,715636,7,2,5,0,0,0,0,10,0,0,70,0,0
"2388","7-2-5",1.63868613138686,715932,7,2,5,0,0,0,0,0,29,0,0,0,0
"2389","7-2-5",1.63868613138686,715933,7,2,5,0,0,18,0,0,10,0,0,0,0
"2390","7-2-5",1.63868613138686,719688,7,2,5,0,11.5,0,0,0,26,0,0,0,0
"2391","7-2-5",1.63868613138686,720464,7,2,5,0,0,0,0,0,30,0,0,0,0
"2392","7-2-5",1.63868613138686,721639,7,2,5,0,0,0,0,0,0,0,0,0,0
"2393","7-2-5",1.63868613138686,721915,7,2,5,14,0,0,0,0,18.5,0,0,0,0
"2394","7-2-5",1.63868613138686,721931,7,2,5,20,0,0,0,0,0,0,0,0,0
"2395","7-2-5",1.63868613138686,721937,7,2,5,0,0,0,0,0,0,0,0,0,0
"2396","7-2-5",1.63868613138686,721975,7,2,5,0,0,0,0,0,0,0,0,0,0
"2397","7-2-5",1.63868613138686,722026,7,2,5,21,0,0,0,0,0,1.8,0,0,0
"2398","7-2-5",1.63868613138686,722107,7,2,5,0,0,0,0,0,50,0,0,0,0
"2399","7-2-5",1.63868613138686,722511,7,2,5,11,0,0,0,0,0,0,0,0,0
"2400","7-2-5",1.63868613138686,723547,7,2,5,0,0,0,0,0,6,0,0,0,0
"2401","7-2-5",1.63868613138686,723714,7,2,5,0,0,0,0,0,0,0,0,0,0
"2402","7-2-5",1.63868613138686,723969,7,2,5,0,0,0,0,0,18,0,0,0,0
"2403","7-2-5",1.63868613138686,724350,7,2,5,0,0,0,0,0,33.5,0,0,0,0
"2404","7-2-5",1.63868613138686,724407,7,2,5,0,0,0,0,0,0,42,0,0,0
"2405","7-2-5",1.63868613138686,724862,7,2,5,0,0,0,0,0,17,0,0,0,0
"2406","7-2-5",1.63868613138686,725204,7,2,5,0,0,0,0,0,0,0,0,0,0
"2407","7-2-5",1.63868613138686,726441,7,2,5,0,5,0,0,0,6,0,0,0,0
"2408","7-2-5",1.63868613138686,726732,7,2,5,0,7,0,0,0,0,10,0,0,0
"2409","7-2-5",1.63868613138686,726854,7,2,5,20,0,0,0,0,22.5,0,0,0,0
"2410","7-2-5",1.63868613138686,727314,7,2,5,0,0,0,0,0,0,0,0,0,0
"2411","7-2-5",1.63868613138686,727323,7,2,5,17,0,0,0,0,0,0,0,0,0
"2412","7-2-5",1.63868613138686,727443,7,2,5,0,0,0,0,0,0,0,0,0,0
"2413","7-2-5",1.63868613138686,727601,7,2,5,0,0,0,0,0,0,109,0,0,0
"2414","7-2-5",1.63868613138686,727619,7,2,5,0,0,0,0,0,0,0,0,0,0
"2415","7-2-5",1.63868613138686,727635,7,2,5,0,0,0,0,0,0,0,0,0,0
"2416","7-2-5",1.63868613138686,727642,7,2,5,0,0,0,0,0,0,0,0,0,0
"2417","7-2-5",1.63868613138686,727658,7,2,5,0,0,0,0,0,0,87,0,0,0
"2418","7-2-5",1.63868613138686,727825,7,2,5,0,0,0,0,0,0,1.3,0,0,0
"2419","7-2-5",1.63868613138686,727854,7,2,5,0,0,0,0,0,0,0,0,0,0
"2420","7-2-5",1.63868613138686,727927,7,2,5,0,0,0,0,0,38,0,0,0,0
"2421","7-2-5",1.63868613138686,727951,7,2,5,17,0,0,0,0,22,0,0,0,0
"2422","7-2-5",1.63868613138686,728344,7,2,5,0,0,0,0,0,25,0,0,0,0
"2423","7-2-5",1.63868613138686,728401,7,2,5,0,0,0,0,0,0,0,0,0,0
"2424","7-2-5",1.63868613138686,728465,7,2,5,0,0,0,0,0,0,0,0,0,0
"2425","7-2-5",1.63868613138686,728658,7,2,5,23,0,0,0,0,0,0,0,0,0
"2426","7-2-5",1.63868613138686,729360,7,2,5,0,0,0,0,0,0,0,0,0,0
"2427","7-2-5",1.63868613138686,729375,7,2,5,0,0,0,0,0,0,0,0,0,0
"2428","7-2-5",1.63868613138686,729387,7,2,5,0,0,0,0,0,0,0,0,0,0
"2429","7-2-5",1.63868613138686,730008,7,2,5,0,0,0,0,0,0,0,0,0,0
